ROW_ID,ESTABLISHMENT_ID,INSPECTION_ID,ESTABLISHMENT_NAME,REVIEW,VALUE,CUISINE_TYPE,ESTABLISHMENT_TYPE,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_STATUS,MINIMUM_INSPECTIONS_PERYEAR,INFRACTION_DETAILS,INSPECTION_DATE,SEVERITY,ACTION,COURT_OUTCOME,AMOUNT_FINED
231,9000361,103846326,AHMUTHA SURABI,5,NULL,South Asian,Food Take Out,2847 LAWRENCE AVE E,Conditional Pass,2,Operator fail to use proper cloths,08-11-2016,S - Significant,Notice to Comply,NULL,NULL
232,9000361,103846326,AHMUTHA SURABI,5,NULL,South Asian,Food Take Out,2847 LAWRENCE AVE E,Conditional Pass,2,Operator fail to use proper procedure(s) to ensure food safety,08-11-2016,S - Significant,Notice to Comply,NULL,NULL
233,9000361,103846431,AHMUTHA SURABI,5,NULL,South Asian,Food Take Out,2847 LAWRENCE AVE E,Pass,2,Operator fail to properly wash surfaces in rooms,10-11-2016,M - Minor,Notice to Comply,NULL,NULL
234,9000372,103437971,PINNACLE CATERERS NORTH,4,NULL,North American,Food Caterer,40 BAY ST,Pass,3,NULL,04-03-2015,NULL,NULL,NULL,NULL
235,9000372,103609201,PINNACLE CATERERS NORTH,4,NULL,North American,Food Caterer,40 BAY ST,Pass,3,Operator fail to properly wash equipment,13-11-2015,M - Minor,Notice to Comply,NULL,NULL
236,9000372,103707638,PINNACLE CATERERS NORTH,4,NULL,North American,Food Caterer,40 BAY ST,Pass,3,NULL,12-04-2016,NULL,NULL,NULL,NULL
237,9000372,103799902,PINNACLE CATERERS NORTH,4,NULL,North American,Food Caterer,40 BAY ST,Pass,3,NULL,23-08-2016,NULL,NULL,NULL,NULL
238,9000372,103858365,PINNACLE CATERERS NORTH,4,NULL,North American,Food Caterer,40 BAY ST,Pass,3,NULL,30-11-2016,NULL,NULL,NULL,NULL
239,9000373,103439825,ST PATTIES,4,NULL,Bar,Food Take Out,40 BAY ST,Pass,2,NULL,04-03-2015,NULL,NULL,NULL,NULL
240,9000373,103608915,ST PATTIES,4,NULL,Bar,Food Take Out,40 BAY ST,Pass,2,NULL,13-11-2015,NULL,NULL,NULL,NULL
241,9000373,103707297,ST PATTIES,4,NULL,Bar,Food Take Out,40 BAY ST,Pass,2,FAIL TO SCRUB LARGE UTENSIL WITH DETERGENT SOLUTION O. REG  562/90 SEC. 82,12-04-2016,S - Significant,Corrected During Inspection,NULL,NULL
242,9000373,103858376,ST PATTIES,4,NULL,Bar,Food Take Out,40 BAY ST,Pass,2,Operator fail to properly wash surfaces in rooms,30-11-2016,M - Minor,Notice to Comply,NULL,NULL
243,9000373,103858376,ST PATTIES,4,NULL,Bar,Food Take Out,40 BAY ST,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,30-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
244,9000375,103440900,A.C.C. STAND #4 - PIZZA PIZZA,3,2,European,Food Take Out,40 BAY ST,Pass,2,NULL,04-03-2015,NULL,NULL,NULL,NULL
245,9000375,103608906,A.C.C. STAND #4 - PIZZA PIZZA,3,2,European,Food Take Out,40 BAY ST,Pass,2,NULL,13-11-2015,NULL,NULL,NULL,NULL
246,9000375,103707287,A.C.C. STAND #4 - PIZZA PIZZA,3,2,European,Food Take Out,40 BAY ST,Pass,2,NULL,12-04-2016,NULL,NULL,NULL,NULL
247,9000375,103858374,A.C.C. STAND #4 - PIZZA PIZZA,3,2,European,Food Take Out,40 BAY ST,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,30-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
252,9000378,103440916,A.C.C. STAND # 2 - TIM HORTONS,3,1,Cafe,Food Take Out,40 BAY ST,Pass,1,NULL,04-03-2015,NULL,NULL,NULL,NULL
253,9000378,103608896,A.C.C. STAND # 2 - TIM HORTONS,3,1,Cafe,Food Take Out,40 BAY ST,Pass,1,NULL,13-11-2015,NULL,NULL,NULL,NULL
254,9000378,103707273,A.C.C. STAND # 2 - TIM HORTONS,3,1,Cafe,Food Take Out,40 BAY ST,Pass,1,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),12-04-2016,S - Significant,Corrected During Inspection,NULL,NULL
255,9000378,103707273,A.C.C. STAND # 2 - TIM HORTONS,3,1,Cafe,Food Take Out,40 BAY ST,Pass,1,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),12-04-2016,S - Significant,Corrected During Inspection,NULL,NULL
256,9000379,103437970,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,NULL,04-03-2015,NULL,NULL,NULL,NULL
257,9000379,103561903,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,Operator fail to properly wash equipment,31-08-2015,M - Minor,Notice to Comply,NULL,NULL
258,9000379,103609530,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,NULL,13-11-2015,NULL,NULL,NULL,NULL
259,9000379,103707547,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,Operator fail to properly wash equipment,12-04-2016,M - Minor,Notice to Comply,NULL,NULL
260,9000379,103707547,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,Operator fail to properly wash surfaces in rooms,12-04-2016,M - Minor,Notice to Comply,NULL,NULL
261,9000379,103799903,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,NULL,23-08-2016,NULL,NULL,NULL,NULL
262,9000379,103858416,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,Operator fail to properly wash equipment,30-11-2016,M - Minor,Notice to Comply,NULL,NULL
263,9000379,103858416,PINNACLE CATERS SOUTH,4,4,North American,Restaurant,40 BAY ST,Pass,3,Operator fail to properly wash surfaces in rooms,30-11-2016,M - Minor,Notice to Comply,NULL,NULL
271,9000385,103476698,AJI SAI RESTAURANT,3.3,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,Operator fail to properly wash equipment,29-04-2015,M - Minor,Notice to Comply,NULL,NULL
272,9000385,103476698,AJI SAI RESTAURANT,3.4,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,Operator fail to properly wash surfaces in rooms,29-04-2015,M - Minor,Notice to Comply,NULL,NULL
273,9000385,103541005,AJI SAI RESTAURANT,3.5,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),29-07-2015,S - Significant,Corrected During Inspection,NULL,NULL
274,9000385,103541005,AJI SAI RESTAURANT,3.6,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,Operator fail to properly maintain rooms,29-07-2015,M - Minor,Notice to Comply,NULL,NULL
275,9000385,103665199,AJI SAI RESTAURANT,3.7,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,Operator fail to properly wash equipment,03-02-2016,M - Minor,Notice to Comply,NULL,NULL
276,9000385,103788654,AJI SAI RESTAURANT,3.8,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,Operator fail to properly wash surfaces in rooms,04-08-2016,M - Minor,Notice to Comply,NULL,NULL
277,9000385,103788654,AJI SAI RESTAURANT,3.9,NULL,Far Eastern,Restaurant,783 DANFORTH AVE,Pass,2,Operator fail to sanitize garbage containers as required,04-08-2016,M - Minor,Notice to Comply,NULL,NULL
287,9000420,103472807,ALBATROS PUB,4,2,Bar,Restaurant,3057 LAKE SHORE BLVD W,Pass,2,NULL,23-04-2015,NULL,NULL,NULL,NULL
288,9000420,103611321,ALBATROS PUB,4,2,Bar,Restaurant,3057 LAKE SHORE BLVD W,Pass,2,NULL,22-12-2015,NULL,NULL,NULL,NULL
289,9000420,103753171,ALBATROS PUB,4,2,Bar,Restaurant,3057 LAKE SHORE BLVD W,Pass,2,NULL,16-06-2016,NULL,NULL,NULL,NULL
290,9000420,103846456,ALBATROS PUB,4,2,Bar,Restaurant,3057 LAKE SHORE BLVD W,Pass,2,Operator fail to use proper procedure(s) to ensure food safety,08-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
291,9000424,103448477,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,Operator fail to properly wash equipment,18-03-2015,M - Minor,Notice to Comply,NULL,NULL
292,9000424,103448477,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,Operator fail to properly wash surfaces in rooms,18-03-2015,M - Minor,Notice to Comply,NULL,NULL
293,9000424,103527891,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,Operator fail to properly wash equipment,09-07-2015,M - Minor,Notice to Comply,NULL,NULL
294,9000424,103527891,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,Operator fail to properly wash surfaces in rooms,09-07-2015,M - Minor,Notice to Comply,NULL,NULL
295,9000424,103601753,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Conditional Pass,3,Operator fail to properly wash equipment,02-11-2015,M - Minor,Notice to Comply,NULL,NULL
296,9000424,103601753,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Conditional Pass,3,Operator fail to properly wash surfaces in rooms,02-11-2015,M - Minor,Notice to Comply,NULL,NULL
297,9000424,103601753,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Conditional Pass,3,Operator fail to provide adequate pest control,02-11-2015,S - Significant,Notice to Comply,NULL,NULL
298,9000424,103601786,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,NULL,04-11-2015,NULL,NULL,NULL,NULL
299,9000424,103677140,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,Operator fail to properly wash equipment,23-02-2016,M - Minor,Notice to Comply,NULL,NULL
300,9000424,103792931,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,NULL,31-08-2016,NULL,NULL,NULL,NULL
301,9000424,103854633,ALBERTO'S TRATTORIA,2,2,European,Restaurant,2560 FINCH AVE W,Pass,3,NULL,23-11-2016,NULL,NULL,NULL,NULL
323,9000458,103467130,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),15-04-2015,M - Minor,Notice to Comply,NULL,NULL
324,9000458,103467130,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,15-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
325,9000458,103527884,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,Operator fail to properly maintain rooms,09-07-2015,M - Minor,Notice to Comply,NULL,NULL
326,9000458,103527884,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,Operator fail to properly wash equipment,09-07-2015,M - Minor,Notice to Comply,NULL,NULL
327,9000458,103609674,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,NULL,13-11-2015,NULL,NULL,NULL,NULL
328,9000458,103708167,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),13-04-2016,S - Significant,Corrected During Inspection,NULL,NULL
329,9000458,103753699,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),17-06-2016,S - Significant,Corrected During Inspection,NULL,NULL
330,9000458,103828696,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,NULL,11-10-2016,NULL,NULL,NULL,NULL
331,9000458,103889403,ALEX REI DOS LEITOES,4,1,Deli,Food Take Out,219 OSSINGTON AVE,Pass,3,NULL,11-01-2017,NULL,NULL,NULL,NULL
342,9000485,103411608,ALI'S WEST INDIAN ROTI SHOP,3,1,Caribbean,Restaurant,1446 QUEEN ST W,Pass,2,NULL,19-01-2015,NULL,NULL,NULL,NULL
343,9000485,103572552,ALI'S WEST INDIAN ROTI SHOP,3,1,Caribbean,Restaurant,1446 QUEEN ST W,Pass,2,NULL,17-09-2015,NULL,NULL,NULL,NULL
344,9000485,103732413,ALI'S WEST INDIAN ROTI SHOP,3,1,Caribbean,Restaurant,1446 QUEEN ST W,Pass,2,PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,19-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
345,9000485,103842218,ALI'S WEST INDIAN ROTI SHOP,3,1,Caribbean,Restaurant,1446 QUEEN ST W,Pass,2,Operator fail to properly wash equipment,07-11-2016,M - Minor,Notice to Comply,NULL,NULL
368,9000572,103439193,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B),05-03-2015,S - Significant,Corrected During Inspection,NULL,NULL
369,9000572,103525811,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,NULL,07-07-2015,NULL,NULL,NULL,NULL
370,9000572,103616600,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,Operator fail to properly maintain rooms,26-11-2015,M - Minor,Notice to Comply,NULL,NULL
371,9000572,103667432,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,Operator fail to properly maintain rooms,09-02-2016,M - Minor,Notice to Comply,NULL,NULL
372,9000572,103774096,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Conditional Pass,3,Operator fail to properly maintain rooms,20-07-2016,M - Minor,Notice to Comply,NULL,NULL
373,9000572,103774096,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Conditional Pass,3,Operator fail to provide adequate pest control,20-07-2016,S - Significant,Notice to Comply,NULL,NULL
374,9000572,103774096,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Conditional Pass,3,Operator fail to provide easily readable thermometer(s),20-07-2016,S - Significant,Notice to Comply,NULL,NULL
375,9000572,103774096,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Conditional Pass,3,Operator fail to use proper utensils to ensure food safety,20-07-2016,S - Significant,Notice to Comply,NULL,NULL
376,9000572,103774183,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,NULL,25-07-2016,NULL,NULL,NULL,NULL
377,9000572,103843711,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,OPERATOR FAIL TO ENSURE CRACKED UTENSIL NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B),03-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
378,9000572,103843711,AMATO PIZZA,2,2,European,Restaurant,380 COLLEGE ST,Pass,3,Operator fail to properly maintain rooms,03-11-2016,M - Minor,Notice to Comply,NULL,NULL
379,9000583,103467703,AMBER EUROPEAN RESTAURANT,4,2,European,Restaurant,2372 BLOOR ST W,Pass,2,NULL,16-04-2015,NULL,NULL,NULL,NULL
380,9000583,103594410,AMBER EUROPEAN RESTAURANT,4,2,European,Restaurant,2372 BLOOR ST W,Pass,2,NULL,22-01-2016,NULL,NULL,NULL,NULL
381,9000596,103392285,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Food handler fail to wear headgear,30-03-2015,M - Minor,Notice to Comply,NULL,NULL
382,9000596,103392285,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly wash surfaces in rooms,30-03-2015,M - Minor,Notice to Comply,NULL,NULL
383,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Food handler fail to wear headgear,23-06-2015,M - Minor,Corrected During Inspection,NULL,NULL
384,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,23-06-2015,C - Crucial,Notice to Comply,NULL,NULL
385,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly maintain rooms,23-06-2015,M - Minor,Corrected During Inspection,NULL,NULL
386,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly remove liquid waste,23-06-2015,S - Significant,Notice to Comply,NULL,NULL
387,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly store solid waste,23-06-2015,S - Significant,Notice to Comply,NULL,NULL
388,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,23-06-2015,M - Minor,Notice to Comply,NULL,NULL
389,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to provide separate handwashing sink(s),23-06-2015,S - Significant,Notice to Comply,NULL,NULL
390,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to sanitize garbage containers as required,23-06-2015,M - Minor,Notice to Comply,NULL,NULL
391,9000596,103520278,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to use proper procedure(s) to ensure food safety,23-06-2015,S - Significant,Notice to Comply,NULL,NULL
392,9000596,103520290,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly wash surfaces in rooms,29-06-2015,M - Minor,Notice to Comply,NULL,NULL
393,9000596,103616910,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly maintain rooms,26-11-2015,M - Minor,Notice to Comply,NULL,NULL
394,9000596,103616910,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly wash equipment,26-11-2015,M - Minor,Notice to Comply,NULL,NULL
395,9000596,103616910,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly wash surfaces in rooms,26-11-2015,M - Minor,Notice to Comply,NULL,NULL
396,9000596,103675610,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to clean washroom fixtures,22-02-2016,S - Significant,Notice to Comply,NULL,NULL
397,9000596,103675610,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly maintain rooms,22-02-2016,M - Minor,Notice to Comply,NULL,NULL
398,9000596,103675610,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly wash equipment,22-02-2016,M - Minor,Notice to Comply,NULL,NULL
399,9000596,103675610,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,22-02-2016,M - Minor,Notice to Comply,NULL,NULL
400,9000596,103675714,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly maintain rooms,24-02-2016,M - Minor,Notice to Comply,NULL,NULL
401,9000596,103675714,AMAZING DONUTS,3,3,Dessert,Bake Shop,3772 BATHURST ST,Pass,2,Operator fail to properly wash surfaces in rooms,24-02-2016,M - Minor,Notice to Comply,NULL,NULL
409,9000614,103440958,ANATOLIA TURKISH CUISINE,4,2,Mediterranean,Restaurant,5112 DUNDAS ST W,Pass,3,NULL,06-03-2015,NULL,NULL,NULL,NULL
410,9000614,103600261,ANATOLIA TURKISH CUISINE,4,2,Mediterranean,Restaurant,5112 DUNDAS ST W,Pass,3,Operate food premise - fail to keep facility clean O. Reg  562/90 Sec. 68(2)(b),06-11-2015,M - Minor,Notice to Comply,NULL,NULL
411,9000614,103600261,ANATOLIA TURKISH CUISINE,4,2,Mediterranean,Restaurant,5112 DUNDAS ST W,Pass,3,Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g),06-11-2015,M - Minor,Notice to Comply,NULL,NULL
412,9000614,103700589,ANATOLIA TURKISH CUISINE,4,2,Mediterranean,Restaurant,5112 DUNDAS ST W,Pass,3,NULL,01-04-2016,NULL,NULL,NULL,NULL
413,9000614,103792835,ANATOLIA TURKISH CUISINE,4,2,Mediterranean,Restaurant,5112 DUNDAS ST W,Pass,3,NULL,12-08-2016,NULL,NULL,NULL,NULL
414,9000614,103844457,ANATOLIA TURKISH CUISINE,4,2,Mediterranean,Restaurant,5112 DUNDAS ST W,Pass,3,NULL,04-11-2016,NULL,NULL,NULL,NULL
418,9000643,103444235,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14),12-03-2015,S - Significant,Corrected During Inspection,NULL,NULL
419,9000643,103444235,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),12-03-2015,M - Minor,Notice to Comply,NULL,NULL
420,9000643,103444235,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,Operator fail to properly maintain rooms,12-03-2015,M - Minor,Notice to Comply,NULL,NULL
421,9000643,103504064,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),05-06-2015,M - Minor,Notice to Comply,NULL,NULL
422,9000643,103587757,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,Operator fail to properly maintain rooms,08-10-2015,M - Minor,Notice to Comply,NULL,NULL
423,9000643,103659828,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,NULL,26-01-2016,NULL,NULL,NULL,NULL
424,9000643,103749659,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,Operator fail to properly wash surfaces in rooms,13-06-2016,M - Minor,Notice to Comply,NULL,NULL
425,9000643,103822842,ANH DAO RESTAURANT,3.5,2,Far Eastern,Restaurant,383 SPADINA AVE,Pass,3,NULL,30-09-2016,NULL,NULL,NULL,NULL
428,9000650,103493269,ANNA PURNA VEGETARIAN RESTAURANT,3.5,1,South Asian,Restaurant,1085 BATHURST ST,Pass,2,Operator fail to properly wash equipment,22-05-2015,M - Minor,Notice to Comply,NULL,NULL
429,9000650,103493269,ANNA PURNA VEGETARIAN RESTAURANT,3.5,1,South Asian,Restaurant,1085 BATHURST ST,Pass,2,Operator fail to provide proper garbage containers,22-05-2015,M - Minor,Notice to Comply,NULL,NULL
430,9000650,103587458,ANNA PURNA VEGETARIAN RESTAURANT,3.5,1,South Asian,Restaurant,1085 BATHURST ST,Pass,2,Operator fail to properly maintain rooms,07-10-2015,M - Minor,Notice to Comply,NULL,NULL
431,9000650,103587458,ANNA PURNA VEGETARIAN RESTAURANT,3.5,1,South Asian,Restaurant,1085 BATHURST ST,Pass,2,Operator fail to properly wash equipment,07-10-2015,M - Minor,Notice to Comply,NULL,NULL
432,9000650,103754794,ANNA PURNA VEGETARIAN RESTAURANT,3.5,1,South Asian,Restaurant,1085 BATHURST ST,Pass,2,NULL,20-06-2016,NULL,NULL,NULL,NULL
433,9000650,103851416,ANNA PURNA VEGETARIAN RESTAURANT,3.5,1,South Asian,Restaurant,1085 BATHURST ST,Pass,2,Operator fail to properly maintain rooms,17-11-2016,M - Minor,Notice to Comply,NULL,NULL
434,9000651,103495847,ANNAPURNA'S MITHAI SHOPPE,4,3,South Asian,Bake Shop,1544 WARDEN AVE,Pass,2,Operator fail to properly maintain rooms,07-05-2015,M - Minor,Notice to Comply,NULL,NULL
435,9000651,103495847,ANNAPURNA'S MITHAI SHOPPE,4,3,South Asian,Bake Shop,1544 WARDEN AVE,Pass,2,Operator fail to properly wash surfaces in rooms,07-05-2015,M - Minor,Notice to Comply,NULL,NULL
436,9000651,103758525,ANNAPURNA'S MITHAI SHOPPE,4,3,South Asian,Bake Shop,1544 WARDEN AVE,Pass,2,Operator fail to properly maintain rooms,27-06-2016,M - Minor,Notice to Comply,NULL,NULL
