"","ESTABLISHMENT_ID","INSPECTION_ID","ESTABLISHMENT_NAME","REVIEW","VALUE","CUISINE_TYPE","ESTABLISHMENT_TYPE","ESTABLISHMENT_STATUS","MINIMUM_INSPECTIONS_PERYEAR","INSPECTION_DATE","SEVERITY","ACTION","SHORT_ADDRESS","DISTRICT","CITY","POSTAL_CODE"
"130",9000361,103846326,"AHMUTHA SURABI",5,1.79699248120301,"South Asian","Food Take Out","Conditional Pass",2,"08-11-2016","S - Significant","Notice to Comply","2847 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1P"
"131",9000361,103846326,"AHMUTHA SURABI",5,1.79699248120301,"South Asian","Food Take Out","Conditional Pass",2,"08-11-2016","S - Significant","Notice to Comply","2847 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1P"
"132",9000361,103846326,"AHMUTHA SURABI",5,1.79699248120301,"South Asian","Food Take Out","Conditional Pass",2,"08-11-2016","S - Significant","Notice to Comply","2847 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1P"
"133",9000361,103846326,"AHMUTHA SURABI",5,1.79699248120301,"South Asian","Food Take Out","Conditional Pass",2,"08-11-2016","S - Significant","Notice to Comply","2847 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1P"
"134",9000361,103846431,"AHMUTHA SURABI",5,1.79699248120301,"South Asian","Food Take Out","Pass",2,"10-11-2016","M - Minor","Notice to Comply","2847 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1P"
"135",9000372,103437971,"PINNACLE CATERERS NORTH",4,1.53952843273232,"North American","Commissary","Pass",3,"04-03-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"136",9000372,103609201,"PINNACLE CATERERS NORTH",4,1.53952843273232,"North American","Commissary","Pass",3,"13-11-2015","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"137",9000372,103707638,"PINNACLE CATERERS NORTH",4,1.53952843273232,"North American","Commissary","Pass",3,"12-04-2016","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"138",9000372,103799902,"PINNACLE CATERERS NORTH",4,1.53952843273232,"North American","Commissary","Pass",3,"23-08-2016","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"139",9000372,103858365,"PINNACLE CATERERS NORTH",4,1.53952843273232,"North American","Commissary","Pass",3,"30-11-2016","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"140",9000373,103439825,"ST PATTIES",4,1.85714285714286,"Bar","Food Take Out","Pass",2,"04-03-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"141",9000373,103608915,"ST PATTIES",4,1.85714285714286,"Bar","Food Take Out","Pass",2,"13-11-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"142",9000373,103707297,"ST PATTIES",4,1.85714285714286,"Bar","Food Take Out","Pass",2,"12-04-2016","S - Significant","Corrected During Inspection","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"143",9000373,103858376,"ST PATTIES",4,1.85714285714286,"Bar","Food Take Out","Pass",2,"30-11-2016","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"144",9000373,103858376,"ST PATTIES",4,1.85714285714286,"Bar","Food Take Out","Pass",2,"30-11-2016","S - Significant","Corrected During Inspection","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"145",9000375,103440900,"A.C.C. STAND #4 - PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"04-03-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"146",9000375,103608906,"A.C.C. STAND #4 - PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"13-11-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"147",9000375,103707287,"A.C.C. STAND #4 - PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"12-04-2016","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"148",9000375,103858374,"A.C.C. STAND #4 - PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"30-11-2016","S - Significant","Corrected During Inspection","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"149",9000378,103440916,"A.C.C. STAND # 2 - TIM HORTONS",3,1,"Cafe","Food Take Out","Pass",1,"04-03-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"150",9000378,103608896,"A.C.C. STAND # 2 - TIM HORTONS",3,1,"Cafe","Food Take Out","Pass",1,"13-11-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"151",9000378,103707273,"A.C.C. STAND # 2 - TIM HORTONS",3,1,"Cafe","Food Take Out","Pass",1,"12-04-2016","S - Significant","Corrected During Inspection","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"152",9000378,103707273,"A.C.C. STAND # 2 - TIM HORTONS",3,1,"Cafe","Food Take Out","Pass",1,"12-04-2016","S - Significant","Corrected During Inspection","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"153",9000379,103437970,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"04-03-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"154",9000379,103561903,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"31-08-2015","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"155",9000379,103609530,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"13-11-2015","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"156",9000379,103707547,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"12-04-2016","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"157",9000379,103707547,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"12-04-2016","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"158",9000379,103799903,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"23-08-2016","NA - Not Applicable","No Action Required","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"159",9000379,103858416,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"30-11-2016","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"160",9000379,103858416,"PINNACLE CATERS SOUTH",4,4,"North American","Restaurant","Pass",3,"30-11-2016","M - Minor","Notice to Comply","40 BAY ST","METRO TORONTO","TORONTO","M5J"
"161",9000385,103476698,"AJI SAI RESTAURANT",3.3,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"29-04-2015","M - Minor","Notice to Comply","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"162",9000385,103476698,"AJI SAI RESTAURANT",3.4,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"29-04-2015","M - Minor","Notice to Comply","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"163",9000385,103541005,"AJI SAI RESTAURANT",3.5,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"29-07-2015","S - Significant","Corrected During Inspection","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"164",9000385,103541005,"AJI SAI RESTAURANT",3.6,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"29-07-2015","M - Minor","Notice to Comply","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"165",9000385,103665199,"AJI SAI RESTAURANT",3.7,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"03-02-2016","M - Minor","Notice to Comply","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"166",9000385,103788654,"AJI SAI RESTAURANT",3.8,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"04-08-2016","M - Minor","Notice to Comply","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"167",9000385,103788654,"AJI SAI RESTAURANT",3.9,1.58434690639873,"Far Eastern","Restaurant","Pass",2,"04-08-2016","M - Minor","Notice to Comply","783 DANFORTH AVE","METRO TORONTO","TORONTO","M4J 1L2"
"168",9000420,103472807,"ALBATROS PUB",4,2,"Bar","Restaurant","Pass",2,"23-04-2015","NA - Not Applicable","No Action Required","3057 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1K6"
"169",9000420,103611321,"ALBATROS PUB",4,2,"Bar","Restaurant","Pass",2,"22-12-2015","NA - Not Applicable","No Action Required","3057 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1K6"
"170",9000420,103753171,"ALBATROS PUB",4,2,"Bar","Restaurant","Pass",2,"16-06-2016","NA - Not Applicable","No Action Required","3057 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1K6"
"171",9000420,103846456,"ALBATROS PUB",4,2,"Bar","Restaurant","Pass",2,"08-11-2016","S - Significant","Corrected During Inspection","3057 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1K6"
"172",9000424,103448477,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"18-03-2015","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"173",9000424,103448477,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"18-03-2015","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"174",9000424,103527891,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"09-07-2015","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"175",9000424,103527891,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"09-07-2015","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"176",9000424,103601753,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Conditional Pass",3,"02-11-2015","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"177",9000424,103601753,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Conditional Pass",3,"02-11-2015","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"178",9000424,103601753,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Conditional Pass",3,"02-11-2015","S - Significant","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"179",9000424,103601786,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"04-11-2015","NA - Not Applicable","No Action Required","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"180",9000424,103677140,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"23-02-2016","M - Minor","Notice to Comply","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"181",9000424,103792931,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"31-08-2016","NA - Not Applicable","No Action Required","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"182",9000424,103854633,"ALBERTO'S TRATTORIA",2,2,"European","Restaurant","Pass",3,"23-11-2016","NA - Not Applicable","No Action Required","2560 FINCH AVE W","NORTH YORK","TORONTO","M9M 2G3"
"183",9000458,103467130,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"15-04-2015","M - Minor","Notice to Comply","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"184",9000458,103467130,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"15-04-2015","S - Significant","Corrected During Inspection","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"185",9000458,103527884,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"09-07-2015","M - Minor","Notice to Comply","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"186",9000458,103527884,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"09-07-2015","M - Minor","Notice to Comply","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"187",9000458,103609674,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"13-11-2015","NA - Not Applicable","No Action Required","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"188",9000458,103708167,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"13-04-2016","S - Significant","Corrected During Inspection","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"189",9000458,103753699,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"17-06-2016","S - Significant","Corrected During Inspection","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"190",9000458,103828696,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"11-10-2016","NA - Not Applicable","No Action Required","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"191",9000458,103889403,"ALEX REI DOS LEITOES",4,1,"Deli","Food Take Out","Pass",3,"11-01-2017","NA - Not Applicable","No Action Required","219 OSSINGTON AVE","METRO TORONTO","TORONTO","M6J 2Z8"
"192",9000485,103411608,"ALI'S WEST INDIAN ROTI SHOP",3,1,"Caribbean","Restaurant","Pass",2,"19-01-2015","NA - Not Applicable","No Action Required","1446 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M2"
"193",9000485,103572552,"ALI'S WEST INDIAN ROTI SHOP",3,1,"Caribbean","Restaurant","Pass",2,"17-09-2015","NA - Not Applicable","No Action Required","1446 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M2"
"194",9000485,103732413,"ALI'S WEST INDIAN ROTI SHOP",3,1,"Caribbean","Restaurant","Pass",2,"19-05-2016","S - Significant","Corrected During Inspection","1446 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M2"
"195",9000485,103842218,"ALI'S WEST INDIAN ROTI SHOP",3,1,"Caribbean","Restaurant","Pass",2,"07-11-2016","M - Minor","Notice to Comply","1446 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M2"
"196",9000572,103439193,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"05-03-2015","S - Significant","Corrected During Inspection","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"197",9000572,103525811,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"07-07-2015","NA - Not Applicable","No Action Required","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"198",9000572,103616600,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"26-11-2015","M - Minor","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"199",9000572,103667432,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"09-02-2016","M - Minor","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"200",9000572,103774096,"AMATO PIZZA",2,2,"European","Restaurant","Conditional Pass",3,"20-07-2016","M - Minor","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"201",9000572,103774096,"AMATO PIZZA",2,2,"European","Restaurant","Conditional Pass",3,"20-07-2016","S - Significant","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"202",9000572,103774096,"AMATO PIZZA",2,2,"European","Restaurant","Conditional Pass",3,"20-07-2016","S - Significant","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"203",9000572,103774096,"AMATO PIZZA",2,2,"European","Restaurant","Conditional Pass",3,"20-07-2016","S - Significant","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"204",9000572,103774183,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"25-07-2016","NA - Not Applicable","No Action Required","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"205",9000572,103843711,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"03-11-2016","S - Significant","Corrected During Inspection","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"206",9000572,103843711,"AMATO PIZZA",2,2,"European","Restaurant","Pass",3,"03-11-2016","M - Minor","Notice to Comply","380 COLLEGE ST","METRO TORONTO","TORONTO","M5T 1S6"
"207",9000583,103467703,"AMBER EUROPEAN RESTAURANT",4,2,"European","Restaurant","Pass",2,"16-04-2015","NA - Not Applicable","No Action Required","2372 BLOOR ST W","METRO TORONTO","TORONTO","M6S 1P5"
"208",9000583,103594410,"AMBER EUROPEAN RESTAURANT",4,2,"European","Restaurant","Pass",2,"22-01-2016","NA - Not Applicable","No Action Required","2372 BLOOR ST W","METRO TORONTO","TORONTO","M6S 1P5"
"209",9000596,103392285,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"30-03-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"210",9000596,103392285,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"30-03-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"211",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","M - Minor","Corrected During Inspection","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"212",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","C - Crucial","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"213",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","M - Minor","Corrected During Inspection","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"214",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","S - Significant","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"215",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","S - Significant","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"216",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"217",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","S - Significant","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"218",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"219",9000596,103520278,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"23-06-2015","S - Significant","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"220",9000596,103520290,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"29-06-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"221",9000596,103616910,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"26-11-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"222",9000596,103616910,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"26-11-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"223",9000596,103616910,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"26-11-2015","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"224",9000596,103675610,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"22-02-2016","S - Significant","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"225",9000596,103675610,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"22-02-2016","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"226",9000596,103675610,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"22-02-2016","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"227",9000596,103675610,"AMAZING DONUTS",3,3,"Dessert","Bakery","Conditional Pass",2,"22-02-2016","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"228",9000596,103675714,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"24-02-2016","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"229",9000596,103675714,"AMAZING DONUTS",3,3,"Dessert","Bakery","Pass",2,"24-02-2016","M - Minor","Notice to Comply","3772 BATHURST ST","NORTH YORK","TORONTO","M3H"
"230",9000614,103440958,"ANATOLIA TURKISH CUISINE",4,2,"Mediterranean","Restaurant","Pass",3,"06-03-2015","NA - Not Applicable","No Action Required","5112 DUNDAS ST W","ETOBICOKE","TORONTO","M9A 1C2"
"231",9000614,103600261,"ANATOLIA TURKISH CUISINE",4,2,"Mediterranean","Restaurant","Pass",3,"06-11-2015","M - Minor","Notice to Comply","5112 DUNDAS ST W","ETOBICOKE","TORONTO","M9A 1C2"
"232",9000614,103600261,"ANATOLIA TURKISH CUISINE",4,2,"Mediterranean","Restaurant","Pass",3,"06-11-2015","M - Minor","Notice to Comply","5112 DUNDAS ST W","ETOBICOKE","TORONTO","M9A 1C2"
"233",9000614,103700589,"ANATOLIA TURKISH CUISINE",4,2,"Mediterranean","Restaurant","Pass",3,"01-04-2016","NA - Not Applicable","No Action Required","5112 DUNDAS ST W","ETOBICOKE","TORONTO","M9A 1C2"
"234",9000614,103792835,"ANATOLIA TURKISH CUISINE",4,2,"Mediterranean","Restaurant","Pass",3,"12-08-2016","NA - Not Applicable","No Action Required","5112 DUNDAS ST W","ETOBICOKE","TORONTO","M9A 1C2"
"235",9000614,103844457,"ANATOLIA TURKISH CUISINE",4,2,"Mediterranean","Restaurant","Pass",3,"04-11-2016","NA - Not Applicable","No Action Required","5112 DUNDAS ST W","ETOBICOKE","TORONTO","M9A 1C2"
"236",9000643,103444235,"ANH DAO RESTAURANT",3.5,2,"Far Eastern","Restaurant","Pass",3,"12-03-2015","S - Significant","Corrected During Inspection","383 SPADINA AVE","METRO TORONTO","TORONTO","M5T 2G6"
"237",9000643,103444235,"ANH DAO RESTAURANT",3.5,2,"Far Eastern","Restaurant","Pass",3,"12-03-2015","M - Minor","Notice to Comply","383 SPADINA AVE","METRO TORONTO","TORONTO","M5T 2G6"
"238",9000643,103444235,"ANH DAO RESTAURANT",3.5,2,"Far Eastern","Restaurant","Pass",3,"12-03-2015","M - Minor","Notice to Comply","383 SPADINA AVE","METRO TORONTO","TORONTO","M5T 2G6"
"239",9000643,103504064,"ANH DAO RESTAURANT",3.5,2,"Far Eastern","Restaurant","Pass",3,"05-06-2015","M - Minor","Notice to Comply","383 SPADINA AVE","METRO TORONTO","TORONTO","M5T 2G6"
